question_id,question_name,question_content,option_id,option_content,option_correct,skill_ids
261,Class_0018,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	static int count;
	public:
		static void SetData(int);
		void Show();
};
int Base::count = 0;
void Base::SetData(int count)
{
	Base::count = count;
}
void Base::Show()
{
	cout &lt;&lt; Base::count;
}
int main()
{
	Base::SetData(1);
	Base::Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1341,"<p>Runtime Error</p>
",0,2
261,Class_0018,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	static int count;
	public:
		static void SetData(int);
		void Show();
};
int Base::count = 0;
void Base::SetData(int count)
{
	Base::count = count;
}
void Base::Show()
{
	cout &lt;&lt; Base::count;
}
int main()
{
	Base::SetData(1);
	Base::Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1342,"<p>Another Answer</p>
",0,2
262,Class_0019,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	static int count;
	public:
		static void SetData(int);
		static void Show();
};
int Base::count = 0;
void Base::SetData(int count)
{
	Base::count = count;
}
void Base::Show()
{
	cout &lt;&lt; Base::count;
}
int main()
{
	Base::SetData(1);
	Base::Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1343,"<p>0</p>
",0,2
262,Class_0019,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	static int count;
	public:
		static void SetData(int);
		static void Show();
};
int Base::count = 0;
void Base::SetData(int count)
{
	Base::count = count;
}
void Base::Show()
{
	cout &lt;&lt; Base::count;
}
int main()
{
	Base::SetData(1);
	Base::Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1344,"<p>1</p>
",1,2
262,Class_0019,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	static int count;
	public:
		static void SetData(int);
		static void Show();
};
int Base::count = 0;
void Base::SetData(int count)
{
	Base::count = count;
}
void Base::Show()
{
	cout &lt;&lt; Base::count;
}
int main()
{
	Base::SetData(1);
	Base::Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1345,"<p>Garbage value</p>
",0,2
262,Class_0019,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	static int count;
	public:
		static void SetData(int);
		static void Show();
};
int Base::count = 0;
void Base::SetData(int count)
{
	Base::count = count;
}
void Base::Show()
{
	cout &lt;&lt; Base::count;
}
int main()
{
	Base::SetData(1);
	Base::Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1346,"<p>Compile Error</p>
",0,2
262,Class_0019,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	static int count;
	public:
		static void SetData(int);
		static void Show();
};
int Base::count = 0;
void Base::SetData(int count)
{
	Base::count = count;
}
void Base::Show()
{
	cout &lt;&lt; Base::count;
}
int main()
{
	Base::SetData(1);
	Base::Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1347,"<p>Runtime Error</p>
",0,2
262,Class_0019,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	static int count;
	public:
		static void SetData(int);
		static void Show();
};
int Base::count = 0;
void Base::SetData(int count)
{
	Base::count = count;
}
void Base::Show()
{
	cout &lt;&lt; Base::count;
}
int main()
{
	Base::SetData(1);
	Base::Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1348,"<p>Another Answer</p>
",0,2
263,Class_0020,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	int x, y;
	public:
		Base(int);
		void Show();
};
Base::Base(int x) : x(++x) 
{ }
void Base::Show()
{
	cout &lt;&lt; --this-&gt;x;
}
int main()
{
	Base obj(1);
	obj.Show();
	int *ptr = (int*)&amp;obj;
	*ptr = 2;
	obj.Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1349,"<p>11</p>
",1,2
263,Class_0020,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	int x, y;
	public:
		Base(int);
		void Show();
};
Base::Base(int x) : x(++x) 
{ }
void Base::Show()
{
	cout &lt;&lt; --this-&gt;x;
}
int main()
{
	Base obj(1);
	obj.Show();
	int *ptr = (int*)&amp;obj;
	*ptr = 2;
	obj.Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1350,"<p>21</p>
",0,2
263,Class_0020,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	int x, y;
	public:
		Base(int);
		void Show();
};
Base::Base(int x) : x(++x) 
{ }
void Base::Show()
{
	cout &lt;&lt; --this-&gt;x;
}
int main()
{
	Base obj(1);
	obj.Show();
	int *ptr = (int*)&amp;obj;
	*ptr = 2;
	obj.Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1351,"<p>12</p>
",0,2
263,Class_0020,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	int x, y;
	public:
		Base(int);
		void Show();
};
Base::Base(int x) : x(++x) 
{ }
void Base::Show()
{
	cout &lt;&lt; --this-&gt;x;
}
int main()
{
	Base obj(1);
	obj.Show();
	int *ptr = (int*)&amp;obj;
	*ptr = 2;
	obj.Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1352,"<p>22</p>
",0,2
263,Class_0020,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	int x, y;
	public:
		Base(int);
		void Show();
};
Base::Base(int x) : x(++x) 
{ }
void Base::Show()
{
	cout &lt;&lt; --this-&gt;x;
}
int main()
{
	Base obj(1);
	obj.Show();
	int *ptr = (int*)&amp;obj;
	*ptr = 2;
	obj.Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1353,"<p>Compile Error</p>
",0,2
263,Class_0020,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	int x, y;
	public:
		Base(int);
		void Show();
};
Base::Base(int x) : x(++x) 
{ }
void Base::Show()
{
	cout &lt;&lt; --this-&gt;x;
}
int main()
{
	Base obj(1);
	obj.Show();
	int *ptr = (int*)&amp;obj;
	*ptr = 2;
	obj.Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1354,"<p>Runtime Error</p>
",0,2
263,Class_0020,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	int x, y;
	public:
		Base(int);
		void Show();
};
Base::Base(int x) : x(++x) 
{ }
void Base::Show()
{
	cout &lt;&lt; --this-&gt;x;
}
int main()
{
	Base obj(1);
	obj.Show();
	int *ptr = (int*)&amp;obj;
	*ptr = 2;
	obj.Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1355,"<p>Another Answer</p>
",0,2
264,Class_0021,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	static int count;
	public:
		static void SetData(int);
		static void Show();
};
int Base::count = 0;
void Base::SetData(int count)
{
	this-&gt;count = count;
}
void Base::Show()
{
	cout &lt;&lt; this-&gt;count;
}
int main()
{
	Base::SetData(1);
	Base::Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1356,"<p>0</p>
",0,2
264,Class_0021,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	static int count;
	public:
		static void SetData(int);
		static void Show();
};
int Base::count = 0;
void Base::SetData(int count)
{
	this-&gt;count = count;
}
void Base::Show()
{
	cout &lt;&lt; this-&gt;count;
}
int main()
{
	Base::SetData(1);
	Base::Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1357,"<p>1</p>
",0,2
264,Class_0021,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	static int count;
	public:
		static void SetData(int);
		static void Show();
};
int Base::count = 0;
void Base::SetData(int count)
{
	this-&gt;count = count;
}
void Base::Show()
{
	cout &lt;&lt; this-&gt;count;
}
int main()
{
	Base::SetData(1);
	Base::Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1358,"<p>Garbage value</p>
",0,2
264,Class_0021,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	static int count;
	public:
		static void SetData(int);
		static void Show();
};
int Base::count = 0;
void Base::SetData(int count)
{
	this-&gt;count = count;
}
void Base::Show()
{
	cout &lt;&lt; this-&gt;count;
}
int main()
{
	Base::SetData(1);
	Base::Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1359,"<p>Compile Error</p>
",1,2
264,Class_0021,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	static int count;
	public:
		static void SetData(int);
		static void Show();
};
int Base::count = 0;
void Base::SetData(int count)
{
	this-&gt;count = count;
}
void Base::Show()
{
	cout &lt;&lt; this-&gt;count;
}
int main()
{
	Base::SetData(1);
	Base::Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1360,"<p>Runtime Error</p>
",0,2
264,Class_0021,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	static int count;
	public:
		static void SetData(int);
		static void Show();
};
int Base::count = 0;
void Base::SetData(int count)
{
	this-&gt;count = count;
}
void Base::Show()
{
	cout &lt;&lt; this-&gt;count;
}
int main()
{
	Base::SetData(1);
	Base::Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1361,"<p>Another Answer</p>
",0,2
265,Class_0022,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	public:
		struct Struct
		{
			int x; float y;
			void Func()
			{
				y = x = (x = 4 * 4);
				y = --y * y;
			}
			void Show()
			{
				cout &lt;&lt; y;
			}
		} obj2;
} obj1;
int main()
{
	obj1.obj2.Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1362,"<p>0</p>
",1,2
265,Class_0022,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	public:
		struct Struct
		{
			int x; float y;
			void Func()
			{
				y = x = (x = 4 * 4);
				y = --y * y;
			}
			void Show()
			{
				cout &lt;&lt; y;
			}
		} obj2;
} obj1;
int main()
{
	obj1.obj2.Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1363,"<p>1</p>
",0,2
265,Class_0022,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	public:
		struct Struct
		{
			int x; float y;
			void Func()
			{
				y = x = (x = 4 * 4);
				y = --y * y;
			}
			void Show()
			{
				cout &lt;&lt; y;
			}
		} obj2;
} obj1;
int main()
{
	obj1.obj2.Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1364,"<p>-1</p>
",0,2
265,Class_0022,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	public:
		struct Struct
		{
			int x; float y;
			void Func()
			{
				y = x = (x = 4 * 4);
				y = --y * y;
			}
			void Show()
			{
				cout &lt;&lt; y;
			}
		} obj2;
} obj1;
int main()
{
	obj1.obj2.Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1365,"<p>Garbage value</p>
",0,2
265,Class_0022,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	public:
		struct Struct
		{
			int x; float y;
			void Func()
			{
				y = x = (x = 4 * 4);
				y = --y * y;
			}
			void Show()
			{
				cout &lt;&lt; y;
			}
		} obj2;
} obj1;
int main()
{
	obj1.obj2.Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1366,"<p>Compile Error</p>
",0,2
265,Class_0022,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	public:
		struct Struct
		{
			int x; float y;
			void Func()
			{
				y = x = (x = 4 * 4);
				y = --y * y;
			}
			void Show()
			{
				cout &lt;&lt; y;
			}
		} obj2;
} obj1;
int main()
{
	obj1.obj2.Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1367,"<p>Runtime Error</p>
",0,2
265,Class_0022,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	public:
		struct Struct
		{
			int x; float y;
			void Func()
			{
				y = x = (x = 4 * 4);
				y = --y * y;
			}
			void Show()
			{
				cout &lt;&lt; y;
			}
		} obj2;
} obj1;
int main()
{
	obj1.obj2.Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1368,"<p>Another Answer</p>
",0,2
266,Class_0023,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	int size, *ptr;
public:
	Base(int);
	void Show();
	Base Func(Base);
	~Base();
};
Base::Base(int s = 0) : size(s), ptr(new int[this-&gt;size])
{
	for (int i = 0; i &lt; this-&gt;size; i++)
		this-&gt;ptr[i] = i;
}
void Base::Show()
{
	for (int i = 0; i&lt;this-&gt;size; i++)
		cout &lt;&lt; this-&gt;ptr[i];
}
Base Base::Func(Base obj)
{
	Base obj1 = obj;
	return obj1;
}
Base::~Base()
{
	delete[] this-&gt;ptr;
}
int main()
{
	Base obj(10);
	Base obj1 = obj.Func(obj);
	obj.Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1369,"<p>Compile Error</p>
",0,2
266,Class_0023,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	int size, *ptr;
public:
	Base(int);
	void Show();
	Base Func(Base);
	~Base();
};
Base::Base(int s = 0) : size(s), ptr(new int[this-&gt;size])
{
	for (int i = 0; i &lt; this-&gt;size; i++)
		this-&gt;ptr[i] = i;
}
void Base::Show()
{
	for (int i = 0; i&lt;this-&gt;size; i++)
		cout &lt;&lt; this-&gt;ptr[i];
}
Base Base::Func(Base obj)
{
	Base obj1 = obj;
	return obj1;
}
Base::~Base()
{
	delete[] this-&gt;ptr;
}
int main()
{
	Base obj(10);
	Base obj1 = obj.Func(obj);
	obj.Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1370,"<p>Runtime Error</p>
",0,2
266,Class_0023,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	int size, *ptr;
public:
	Base(int);
	void Show();
	Base Func(Base);
	~Base();
};
Base::Base(int s = 0) : size(s), ptr(new int[this-&gt;size])
{
	for (int i = 0; i &lt; this-&gt;size; i++)
		this-&gt;ptr[i] = i;
}
void Base::Show()
{
	for (int i = 0; i&lt;this-&gt;size; i++)
		cout &lt;&lt; this-&gt;ptr[i];
}
Base Base::Func(Base obj)
{
	Base obj1 = obj;
	return obj1;
}
Base::~Base()
{
	delete[] this-&gt;ptr;
}
int main()
{
	Base obj(10);
	Base obj1 = obj.Func(obj);
	obj.Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1371,"<p>0123456789</p>
",0,2
266,Class_0023,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	int size, *ptr;
public:
	Base(int);
	void Show();
	Base Func(Base);
	~Base();
};
Base::Base(int s = 0) : size(s), ptr(new int[this-&gt;size])
{
	for (int i = 0; i &lt; this-&gt;size; i++)
		this-&gt;ptr[i] = i;
}
void Base::Show()
{
	for (int i = 0; i&lt;this-&gt;size; i++)
		cout &lt;&lt; this-&gt;ptr[i];
}
Base Base::Func(Base obj)
{
	Base obj1 = obj;
	return obj1;
}
Base::~Base()
{
	delete[] this-&gt;ptr;
}
int main()
{
	Base obj(10);
	Base obj1 = obj.Func(obj);
	obj.Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1372,"<p>Another Answer</p>
",1,2
267,Class_0024,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	public:
		static int count;
		Base();
};
int Base::count = 0;
Base::Base()
{
	cout &lt;&lt; Base::count++;
}
int main()
{
	Base obj1, obj2, obj3;
	cout &lt;&lt; obj1.count;
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1373,"<p>0123</p>
",1,2
267,Class_0024,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	public:
		static int count;
		Base();
};
int Base::count = 0;
Base::Base()
{
	cout &lt;&lt; Base::count++;
}
int main()
{
	Base obj1, obj2, obj3;
	cout &lt;&lt; obj1.count;
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1374,"<p>1234</p>
",0,2
267,Class_0024,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	public:
		static int count;
		Base();
};
int Base::count = 0;
Base::Base()
{
	cout &lt;&lt; Base::count++;
}
int main()
{
	Base obj1, obj2, obj3;
	cout &lt;&lt; obj1.count;
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1375,"<p>0122</p>
",0,2
267,Class_0024,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	public:
		static int count;
		Base();
};
int Base::count = 0;
Base::Base()
{
	cout &lt;&lt; Base::count++;
}
int main()
{
	Base obj1, obj2, obj3;
	cout &lt;&lt; obj1.count;
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1376,"<p>1231</p>
",0,2
267,Class_0024,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Base
{
	public:
		static int count;
		Base();
};
int Base::count = 0;
Base::Base()
{
	cout &lt;&lt; Base::count++;
}
int main()
{
	Base obj1, obj2, obj3;
	cout &lt;&lt; obj1.count;
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",1377,"<p>Compile Error</p>
",0,2
